KO	SRS011061	SRS011134	SRS011239	SRS011271	SRS011302
K07288	4.789e-06	4.301e-06	2.960e-06	1.605e-06	3.841e-06
K07289	3.277e-06	2.201e-06	4.463e-06	1.226e-06	1.431e-06
K07290	6.546e-07	7.903e-07	7.171e-07	3.374e-07	1.143e-07
K07291	1.503e-08	9.950e-08	2.637e-08	1.250e-07	5.456e-07
K07292	0	0	0	0	0
K07293	5.122e-07	1.340e-06	1.367e-06	6.539e-07	1.891e-06
K07294	0	0	0	0	0
K07295	8.967e-08	1.278e-06	1.968e-07	1.335e-06	1.863e-07
K07296	6.936e-06	6.050e-06	5.302e-06	5.141e-06	5.402e-06
K07297	8.490e-07	1.877e-06	2.036e-06	1.633e-07	9.213e-07
K07298	3.362e-07	2.093e-07	8.804e-07	6.439e-07	1.402e-06
K07299	2.747e-07	1.478e-06	2.019e-06	4.525e-07	7.992e-07
K07300	1.151e-06	6.846e-07	1.111e-06	9.371e-07	1.221e-06
K07301	0.000617	0.000576	0.000616	0.000357	0.000267
K07302	6.335e-06	6.944e-06	1.107e-05	5.463e-06	7.452e-06
K07303	2.673e-06	3.923e-06	2.075e-06	2.620e-06	3.689e-06
K07304	0.000182	0.000253	0.000231	0.000306	0.000207
K07305	0.000159	8.451e-05	8.182e-05	6.023e-05	7.383e-05
K07306	1.085e-05	6.305e-06	7.436e-06	7.024e-06	2.578e-06
K07307	3.786e-05	1.901e-05	2.864e-05	2.280e-05	1.040e-05
K07308	1.355e-06	1.214e-06	1.893e-06	6.504e-06	3.685e-07
K07309	3.222e-06	1.561e-06	2.090e-06	2.284e-06	3.258e-07
K07310	1.819e-06	6.422e-07	1.718e-06	6.946e-07	1.451e-07
K07311	7.821e-06	3.111e-06	4.311e-06	2.192e-06	1.970e-06
K07312	1.267e-07	1.277e-07	3.017e-07	1.213e-07	5.924e-09
K07313	1.488e-05	2.251e-05	5.716e-06	1.374e-05	9.037e-05
K07314	0	1.118e-07	6.636e-07	0	0
K07315	0.000146	3.566e-05	5.863e-05	3.275e-05	1.011e-05
K07316	0.000209	0.000295	3.106e-05	0.000247	0.000200
K07317	4.695e-07	2.068e-06	1.967e-08	3.096e-07	5.348e-08
K07318	1.925e-05	5.178e-05	6.768e-05	4.040e-05	3.852e-05
K07319	0.000315	0.000468	0.000361	0.000419	0.000437
K07320	2.586e-05	3.962e-05	2.002e-05	5.680e-05	2.964e-05
K07321	1.219e-05	4.444e-05	9.791e-05	2.546e-05	5.485e-05
K07322	0.000677	0.000280	0.000659	0.000251	0.000183
K07323	2.032e-06	3.520e-06	1.511e-06	5.101e-06	1.544e-06
K07324	0	0	0	0	0
K07325	7.349e-08	2.101e-08	0	5.252e-08	0
K07326	1.909e-07	2.484e-06	1.763e-06	6.293e-07	5.085e-06
K07327	5.245e-08	1.398e-07	6.820e-08	1.303e-07	3.335e-07
K07328	1.163e-06	1.395e-06	3.909e-07	4.017e-07	8.372e-07
K07329	1.429e-07	0	0	0	9.093e-07
K07330	0	1.486e-07	5.882e-08	7.003e-08	0
K07331	1.278e-06	5.254e-07	5.549e-07	1.345e-11	5.295e-09
K07332	1.190e-08	1.092e-07	6.444e-08	3.191e-07	2.131e-07
K07333	5.482e-08	4.993e-07	3.457e-08	5.687e-08	1.214e-07
K07334	1.991e-05	5.668e-05	5.922e-05	0.000107	0.000131
K07335	0.000105	0.000143	9.432e-05	8.033e-05	0.000499
K07336	1.632e-07	5.322e-08	4.239e-07	0	0
K07337	3.838e-06	1.101e-05	1.303e-05	1.468e-05	2.677e-06
K07338	0	0	8.395e-08	0	0
K07339	0.000134	0.000150	6.123e-05	0.000151	7.116e-05
K07340	1.940e-06	4.066e-07	6.220e-07	2.261e-06	4.250e-07
K07341	0.000112	0.000282	7.424e-05	0.000337	0.000128
K07342	6.364e-07	2.182e-06	1.090e-06	8.047e-07	7.802e-07
K07343	6.299e-05	2.114e-05	4.114e-06	3.947e-06	8.151e-06
K07344	1.863e-06	1.258e-06	1.958e-06	3.640e-06	2.040e-06
K07345	2.872e-07	2.575e-07	2.454e-07	3.705e-07	0
K07346	3.463e-08	3.775e-07	7.123e-07	1.071e-07	2.424e-07
K07347	5.884e-07	9.709e-07	2.751e-06	1.368e-07	8.913e-07
K07348	0	6.921e-08	4.588e-07	0	0
K07349	2.140e-07	1.459e-07	4.619e-07	0	0
K07350	0	1.207e-07	9.945e-07	0	0
K07351	0	0	0	0	0
K07352	0	0	2.666e-07	0	0
K07353	0	0	7.348e-07	0	1.796e-07
K07354	0	4.221e-08	6.390e-07	0	9.379e-08
K07355	1.045e-07	0	3.218e-07	0	0
K07356	0	0	3.225e-07	0	0
K07357	4.072e-07	2.688e-06	1.233e-06	1.496e-06	5.235e-07
K07358	2.979e-07	2.092e-06	2.297e-07	1.018e-05	3.057e-06
K07359	8.379e-07	1.817e-06	2.096e-06	1.642e-06	4.834e-06
K07360	2.901e-08	9.078e-08	5.145e-09	1.509e-09	0
K07361	3.109e-07	5.809e-07	3.928e-07	2.942e-07	2.923e-07
K07362	1.345e-07	1.577e-07	0	0	3.470e-07
K07363	0	2.506e-09	7.780e-08	0	0
K07364	9.853e-08	4.935e-08	2.965e-08	3.633e-08	4.403e-09
K07365	1.908e-07	1.025e-07	1.935e-07	2.574e-07	8.548e-08
K07366	4.344e-07	3.939e-08	3.194e-08	1.136e-06	3.391e-10
K07367	9.045e-08	2.329e-07	2.412e-07	1.424e-07	1.235e-06
K07368	0	2.092e-07	9.911e-10	2.512e-09	1.635e-08
K07369	9.910e-07	4.031e-07	9.661e-07	2.144e-06	3.926e-07
K07370	0	4.246e-08	8.032e-08	0	4.886e-11
K07371	2.413e-07	5.437e-08	4.415e-08	5.290e-08	1.387e-07
K07372	0	0	0	0	0
K07373	2.369e-09	6.125e-08	5.033e-08	1.140e-07	9.370e-09
K07374	1.999e-07	2.428e-12	2.114e-07	7.139e-08	1.695e-07
K07375	9.454e-07	5.000e-07	1.722e-07	1.236e-07	5.429e-07
K07376	7.670e-07	1.312e-06	1.076e-06	3.871e-06	1.849e-06
K07377	4.161e-08	5.113e-07	3.354e-07	6.789e-08	6.055e-07
K07378	8.303e-07	7.820e-07	1.145e-06	2.914e-07	9.360e-07
K07379	5.686e-08	1.991e-07	1.949e-07	2.900e-08	3.000e-07
K07380	0	5.129e-08	3.299e-08	9.640e-09	9.306e-09
K07385	0	3.115e-09	7.140e-07	0	0
K07386	0.000546	0.000357	0.000506	0.000698	0.000154
K07387	0.000558	0.000239	0.000504	0.000138	0.000106
K07388	0	4.330e-07	3.842e-07	5.181e-08	3.911e-07
K07389	6.543e-06	1.527e-06	9.248e-06	6.958e-07	1.582e-06
K07390	9.970e-07	1.344e-06	8.078e-07	3.738e-06	1.515e-06
K07391	0.000813	0.000786	0.000809	0.000834	0.000870
K07392	4.059e-06	3.726e-06	1.291e-06	1.964e-05	9.146e-07
K07393	5.500e-07	4.675e-06	5.855e-06	1.916e-06	1.385e-06
K07394	0	5.046e-07	1.063e-07	5.645e-08	2.066e-07
K07395	3.289e-06	4.063e-08	3.588e-08	5.923e-07	4.459e-08
K07396	1.608e-07	5.752e-07	2.812e-07	4.221e-07	2.580e-07
K07397	4.724e-05	2.851e-05	7.001e-05	1.727e-05	3.861e-06
K07398	8.814e-06	2.246e-05	7.760e-07	3.867e-08	2.661e-06
K07399	4.605e-06	5.683e-06	5.240e-06	4.849e-06	2.939e-06
K07400	5.340e-07	8.702e-06	2.373e-06	3.650e-06	3.987e-06
K07401	0	5.678e-07	7.493e-07	1.289e-07	6.711e-08
K07402	4.837e-05	0.000157	5.272e-05	9.170e-05	0.000119
K07403	0.000143	5.871e-05	7.479e-05	2.969e-05	2.181e-05
K07404	0.000132	9.345e-05	0.000135	8.253e-05	7.351e-05
K07405	0.000413	0.000283	0.000356	0.000354	0.000133
K07406	2.124e-05	5.191e-05	3.376e-05	3.528e-05	3.101e-05
K07407	0.00126	0.000813	0.000815	0.00114	0.000902
K07408	3.397e-08	0	1.834e-08	9.439e-09	2.577e-08
K07409	3.567e-08	0	0	0	0
K07410	8.020e-08	3.816e-07	0	1.671e-07	2.378e-08
K07411	0	2.462e-08	0	0	0
K07412	0	0	1.964e-08	0	0
K07413	3.610e-12	4.477e-10	2.006e-08	0	5.533e-08
K07414	7.287e-08	4.881e-08	6.579e-09	2.490e-08	1.084e-07
K07415	0	0	7.827e-08	2.301e-08	0
K07416	0	0	0	2.396e-08	0
K07417	0	0	0	0	0
K07418	0	0	9.590e-08	0	2.824e-08
K07419	1.936e-07	5.694e-07	2.069e-07	6.050e-07	4.177e-07
K07420	0	0	0	0	0
K07421	0	0	0	0	0
K07422	2.897e-07	1.529e-07	1.842e-07	6.372e-08	2.642e-08
K07423	3.618e-08	4.842e-08	9.554e-08	0	1.088e-07
K07424	3.808e-07	2.127e-06	2.079e-06	1.461e-05	1.010e-07
K07425	3.535e-08	4.715e-08	0	2.237e-08	0
K07426	0	6.136e-12	0	2.242e-08	0
K07427	0	2.423e-08	2.584e-08	2.711e-09	3.290e-08
K07428	0	9.616e-08	3.456e-10	1.552e-09	1.710e-07
K07429	0	2.413e-08	3.820e-08	0	0
K07430	3.130e-08	1.490e-08	3.685e-08	1.387e-08	2.679e-08
K07431	0	0	0	0	5.482e-08
K07432	5.847e-07	4.243e-06	1.197e-06	2.560e-07	6.830e-08
K07433	0	0	0	0	2.695e-08
K07434	0	2.459e-08	0	0	0
K07435	0	0	0	0	6.162e-08
K07436	0	2.611e-11	9.473e-08	1.215e-11	0
K07437	5.892e-08	5.457e-08	1.960e-08	0	4.755e-11
K07438	3.525e-08	2.399e-08	0	2.263e-08	0
K07439	3.567e-08	8.261e-08	0	0	0
K07440	0	0	0	2.447e-08	2.683e-08
K07441	3.165e-07	2.555e-05	1.369e-06	9.935e-06	1.098e-05
K07442	3.580e-06	2.774e-06	7.793e-06	1.579e-06	4.441e-06
K07443	0.000286	0.000286	0.000409	0.000173	0.000150
K07444	0.000706	0.000603	0.000617	0.000699	0.000625
K07445	1.073e-06	8.271e-06	1.833e-06	6.871e-06	1.512e-06
K07446	1.743e-06	4.184e-06	1.436e-06	3.356e-06	3.679e-06
K07447	0.000553	0.000791	0.000655	0.000744	0.000668
K07448	5.326e-05	5.127e-05	5.736e-05	2.504e-05	0.000328
K07449	2.805e-07	2.174e-06	5.839e-06	1.832e-06	2.388e-06
K07450	2.788e-06	3.462e-05	4.035e-06	3.839e-05	5.713e-06
K07451	1.521e-06	3.131e-06	4.183e-05	6.757e-07	6.167e-07
K07452	6.732e-05	8.048e-05	1.091e-05	0.000119	2.103e-05
K07453	2.711e-06	2.101e-06	1.012e-05	6.434e-05	3.259e-06
K07454	5.796e-06	4.004e-05	6.476e-05	2.202e-05	3.159e-05
K07455	1.590e-05	6.418e-05	0.000133	0.000106	4.005e-05
K07456	0.000639	0.000649	0.000700	0.000710	0.000553
K07457	2.378e-07	1.105e-05	2.306e-06	2.133e-06	4.762e-06
K07458	0.000516	0.000469	0.000223	0.000808	0.000285
K07459	2.123e-05	3.034e-05	1.955e-05	5.580e-05	2.265e-05
K07460	0.000478	0.000505	0.000533	0.000426	0.000405
K07461	6.057e-05	0.000305	0.000160	0.000123	0.000181
K07462	0.000765	0.000662	0.000713	0.000798	0.000526
K07463	5.086e-07	2.764e-06	1.650e-06	1.470e-06	3.580e-06
K07464	0.000325	0.000233	0.000340	0.000565	0.000197
K07465	1.360e-06	2.697e-06	1.539e-06	6.550e-07	2.528e-06
K07466	5.262e-07	2.330e-06	1.905e-06	3.068e-06	2.567e-06
K07467	6.400e-06	6.467e-05	3.487e-05	9.952e-05	0.000387
K07468	1.316e-06	7.377e-07	2.691e-06	1.194e-06	7.206e-07
K07469	4.506e-07	4.512e-06	2.983e-06	4.454e-06	5.266e-06
K07470	6.483e-09	2.405e-07	5.327e-07	1.222e-08	2.136e-07
K07471	4.249e-06	1.289e-06	2.401e-06	6.255e-08	1.738e-07
K07472	1.506e-07	1.072e-06	2.460e-07	1.794e-06	2.918e-07
K07473	0.000196	0.000465	0.000210	0.000291	0.000895
K07474	3.380e-05	5.798e-05	1.510e-05	3.111e-05	2.860e-05
K07475	0	0	9.556e-07	0	0
K07476	0	0	0	0	0
K07477	0	8.481e-12	0	1.151e-07	6.881e-08
K07478	0.000811	0.00102	0.000864	0.000766	0.000983
K07479	2.512e-06	2.120e-05	9.729e-06	1.210e-05	1.247e-05
K07480	2.098e-06	1.899e-05	3.723e-05	3.660e-06	5.764e-06
K07481	0.000227	0.000141	0.000158	0.000145	8.883e-05
K07482	0.000440	0.000437	0.000120	0.000453	8.490e-05
K07483	0.000169	0.000303	0.000214	0.000241	0.000124
K07484	0.000227	0.000463	0.000340	0.000585	0.000528
K07485	8.546e-05	5.458e-05	1.317e-05	2.617e-05	1.109e-05
K07486	6.974e-05	0.000155	6.328e-05	0.000124	0.000307
K07487	0.000589	0.000540	0.000853	0.000781	0.00109
K07488	6.079e-08	9.542e-07	8.764e-07	0	1.726e-06
K07489	6.079e-08	9.902e-06	1.885e-05	8.773e-07	2.301e-06
K07490	0	0	7.328e-07	0	6.948e-07
K07491	0.000520	0.00109	0.000325	0.000583	0.00123
K07492	0.000482	7.837e-05	4.848e-05	7.598e-05	3.331e-05
K07493	0.00101	0.000556	0.000721	0.00156	0.000751
K07494	4.189e-05	5.970e-05	6.257e-05	5.015e-05	3.142e-05
K07495	0.000119	0.000232	0.000342	0.000645	8.289e-05
K07496	0.000256	0.000777	0.000329	0.000558	0.000118
K07497	0.00193	0.00209	0.00127	0.00135	0.00195
K07498	3.605e-05	2.382e-05	2.862e-05	3.306e-05	1.239e-05
K07499	3.379e-07	4.605e-07	7.400e-07	1.242e-06	2.670e-07
K07500	0	0	0	1.239e-07	0
K07501	2.012e-10	3.069e-06	1.482e-07	1.726e-07	3.194e-07
K07502	3.677e-07	1.549e-06	3.122e-06	1.004e-06	2.299e-06
K07503	0	1.260e-06	3.669e-06	1.091e-06	1.192e-06
K07504	0.000114	8.421e-06	0.000343	2.186e-05	0.000124
K07505	1.111e-05	2.272e-05	4.623e-06	8.880e-06	1.239e-05
K07506	0.000154	0.000102	0.000129	0.000118	0.000109
K07507	0.000485	0.000387	0.000574	0.000314	0.000242
K07508	8.082e-07	1.189e-06	1.453e-06	1.026e-06	1.355e-06
K07509	0	4.735e-09	1.196e-07	3.417e-07	1.786e-10
K07511	7.582e-07	2.064e-06	1.028e-06	2.877e-06	1.513e-06
K07512	1.739e-07	1.631e-06	2.398e-06	5.804e-07	8.055e-07
K07513	1.888e-07	5.534e-07	2.629e-07	2.183e-07	1.481e-07
K07514	1.628e-08	9.401e-08	6.999e-08	9.982e-08	2.007e-08
K07515	3.963e-07	2.910e-07	5.686e-07	2.563e-07	6.627e-07
K07516	1.202e-06	6.022e-06	2.806e-06	3.144e-06	4.424e-06
K07518	2.383e-08	1.137e-07	0	0	0
K07519	2.405e-07	6.975e-07	3.057e-07	9.537e-08	5.675e-08
K07520	2.834e-06	1.421e-07	1.951e-07	8.508e-08	1.711e-07
K07521	9.553e-07	2.072e-06	3.852e-07	1.913e-07	1.287e-06
K07522	8.154e-07	3.835e-07	4.542e-08	1.334e-08	4.784e-08
K07523	1.750e-08	7.853e-08	2.287e-07	0	2.655e-08
K07524	3.655e-08	2.914e-07	8.509e-08	6.661e-08	3.922e-07
K07525	1.734e-07	2.861e-07	1.476e-07	6.344e-08	4.497e-07
K07526	9.059e-08	4.189e-07	2.620e-07	2.030e-07	7.138e-07
K07527	0	1.000e-10	2.529e-08	0	8.746e-08
K07528	1.169e-07	2.423e-07	2.270e-07	5.644e-08	1.107e-07
K07529	7.902e-08	1.537e-07	1.516e-07	5.832e-08	4.264e-07
K07530	0	0	0	0	0
K07531	0	0	0	0	0
K07532	4.429e-08	2.265e-07	6.064e-07	2.109e-07	1.480e-07
K07533	2.711e-05	6.124e-05	3.071e-05	8.316e-05	3.097e-05
K07534	4.299e-08	1.481e-08	0	4.229e-09	4.068e-08
K07535	1.077e-05	2.229e-05	1.292e-05	9.184e-06	5.201e-05
K07536	9.114e-07	5.090e-07	1.068e-07	2.130e-07	9.795e-08
K07537	0	2.479e-09	3.369e-09	2.170e-09	0
K07538	6.558e-12	3.963e-08	2.604e-09	0	1.423e-07
K07539	0	0	0	0	0
K07540	7.896e-08	5.865e-07	1.282e-07	7.773e-08	1.191e-07
K07541	1.030e-07	4.262e-08	2.534e-07	1.983e-08	8.226e-08
K07542	4.707e-07	3.600e-07	2.262e-07	3.172e-07	5.047e-07
K07543	0	2.007e-09	1.559e-07	1.479e-07	5.679e-09
K07544	0	0	0	3.668e-10	0
K07545	0	0	0	0	0
K07546	1.450e-07	8.820e-08	1.714e-08	4.766e-09	1.531e-08
K07547	1.534e-08	1.561e-07	2.679e-08	0	1.336e-08
K07548	1.485e-06	4.339e-07	4.805e-07	4.192e-07	3.505e-07
K07549	0	0	0	0	0
K07550	1.378e-07	0	5.584e-10	0	0
K07552	0.000185	4.950e-05	9.434e-05	4.071e-05	3.779e-05
K07553	0	3.199e-08	0	6.201e-08	7.764e-08
K07554	6.719e-08	0	0	0	2.038e-07
K07555	2.697e-06	2.504e-06	7.190e-07	2.484e-07	3.711e-06
K07556	0	6.451e-08	3.433e-08	8.119e-08	0
K07557	2.425e-07	5.797e-07	3.642e-07	0	3.765e-07
K07558	2.061e-07	1.650e-06	5.667e-07	1.615e-06	3.495e-06
K07559	1.134e-05	3.445e-05	9.597e-06	2.184e-05	1.007e-05
K07560	0.000908	0.00114	0.000900	0.00114	0.00113
K07561	1.807e-07	6.187e-07	4.039e-07	0	4.461e-07
K07562	1.588e-06	1.511e-06	1.323e-06	1.113e-06	1.342e-06
K07563	1.267e-06	1.181e-06	2.191e-06	1.265e-09	1.795e-06
K07564	0	1.523e-07	0	0	0
K07565	0	5.228e-07	7.242e-07	0	0
K07566	0.00129	0.000928	0.00121	0.000789	0.000829
K07567	0.000691	0.000868	0.000673	0.000974	0.00118
K07568	0.00175	0.00169	0.00167	0.00169	0.00135
K07569	7.164e-07	1.715e-06	3.085e-07	1.207e-07	1.971e-06
K07570	9.552e-06	8.906e-05	2.806e-05	1.278e-05	7.040e-05
K07571	6.271e-05	8.873e-05	6.826e-05	3.779e-05	0.000473
K07572	0	6.660e-07	3.237e-06	5.940e-08	1.062e-06
K07573	2.011e-07	1.377e-05	4.862e-06	2.453e-06	7.981e-07
K07574	0.000110	0.000288	0.000128	0.000182	0.000388
K07575	2.071e-08	4.768e-07	1.656e-06	4.868e-07	3.567e-07
K07576	0.000113	0.000333	0.000156	0.000158	0.000622
K07577	1.802e-06	6.852e-06	2.210e-06	1.366e-06	4.567e-06
K07578	0	1.663e-08	0	1.543e-08	0
K07579	1.977e-06	3.646e-06	1.202e-06	1.284e-06	1.115e-05
K07580	1.939e-06	1.595e-06	1.005e-05	0	5.067e-07
K07581	0	0	6.725e-08	0	6.696e-07
K07582	8.537e-12	3.131e-07	0	0	6.404e-07
K07583	2.596e-06	3.059e-06	1.496e-06	4.786e-07	1.178e-06
K07584	2.971e-05	0.000180	0.000123	0.000103	0.000275
K07585	1.524e-07	6.329e-07	3.623e-07	3.910e-08	4.124e-07
K07586	3.216e-06	0.000131	5.718e-05	2.788e-05	7.534e-05
K07587	0	2.475e-07	1.775e-08	4.968e-06	7.531e-08
K07588	0.000727	0.000368	0.000604	0.000213	0.000238
K07589	0	0	8.039e-07	0	0
K07590	8.972e-06	7.472e-06	7.558e-06	6.186e-06	1.338e-05
K07591	0	2.120e-07	2.642e-07	0	0
K07592	1.593e-07	2.644e-06	9.850e-07	4.399e-07	4.563e-06
K07593	2.393e-06	2.883e-06	6.492e-07	2.101e-06	1.190e-06
K07594	2.141e-07	1.368e-06	3.953e-07	1.955e-07	6.955e-07
K07595	3.256e-06	6.764e-06	8.917e-06	1.409e-06	4.273e-06
K07596	4.952e-08	1.707e-07	2.153e-08	3.341e-07	8.024e-07
K07597	7.331e-08	8.706e-08	1.163e-07	2.174e-07	9.596e-08
K07598	1.739e-08	0	2.057e-08	6.818e-09	0
K07599	3.049e-08	1.282e-07	4.301e-08	2.252e-07	7.096e-08
K07600	1.072e-07	1.407e-08	0	1.362e-07	0
K07601	0	5.230e-08	4.092e-08	0	1.953e-07
K07602	2.127e-08	1.378e-07	2.297e-08	2.187e-11	0
K07603	1.037e-06	1.589e-06	1.290e-06	7.660e-07	1.345e-06
K07604	7.485e-06	2.252e-05	1.211e-05	1.752e-05	1.178e-05
K07605	6.229e-06	1.181e-05	7.384e-06	7.590e-06	1.269e-05
K07606	0	0	4.240e-08	0	0
K07607	0	0	2.820e-08	2.596e-12	0
K07608	0	0	0	0	0
K07609	3.822e-10	3.896e-08	4.248e-08	9.840e-09	4.289e-08
K07610	0	0	0	0	0
K07611	2.310e-07	2.535e-07	1.367e-06	1.889e-07	1.239e-06
K07612	1.534e-07	4.659e-07	9.261e-08	3.503e-08	3.443e-07
K07613	1.552e-07	0	0	0	1.058e-06
K07614	0	0	2.694e-08	8.133e-13	9.563e-13
K07615	0	1.297e-11	0	0	0
K07616	8.870e-08	8.709e-07	7.131e-08	1.037e-07	1.002e-07
K07617	0	0	0	0	3.467e-08
K07618	2.026e-07	1.934e-07	2.187e-08	0	3.074e-08
K07619	2.253e-07	1.654e-06	4.914e-07	2.200e-07	1.020e-06
K07620	0	0	4.212e-08	0	5.920e-08
K07621	0	0	0	0	0
K07622	0	9.030e-08	7.119e-08	4.202e-08	3.001e-07
K07623	5.375e-07	1.324e-06	6.494e-07	5.935e-07	2.038e-07
K07624	1.496e-07	0	1.065e-07	0	0
K07625	0	0	0	0	0
K07626	0	2.961e-07	0	0	0
K07627	4.737e-07	7.124e-07	4.079e-07	4.130e-08	4.076e-07
K07628	0	0	0	0	0
K07630	1.904e-08	8.054e-07	4.483e-07	5.145e-08	3.608e-07
K07631	0	2.244e-08	0	0	0
K07632	1.132e-06	5.104e-07	1.556e-07	1.173e-07	1.873e-07
K07633	0	3.339e-08	0	0	0
K07634	0	0	0	0	4.234e-11
K07635	0	3.564e-08	6.957e-11	1.324e-07	0
K07636	0.000756	0.000785	0.000797	0.000796	0.000824
K07637	1.228e-05	9.018e-06	1.444e-05	4.194e-06	3.557e-06
K07638	2.429e-05	3.390e-05	3.243e-05	4.424e-05	2.459e-05
K07639	7.816e-06	1.290e-05	1.828e-05	1.158e-05	8.655e-06
K07640	1.814e-05	8.774e-06	8.525e-06	9.849e-06	7.769e-06
K07641	1.421e-05	1.313e-05	2.785e-05	1.109e-05	1.031e-05
K07642	4.509e-05	3.787e-05	3.909e-05	4.659e-05	4.407e-05
K07643	1.470e-06	3.286e-06	5.119e-06	4.412e-06	4.070e-06
K07644	0.000103	6.251e-05	7.929e-05	6.048e-05	5.923e-05
K07645	3.117e-05	2.622e-05	3.022e-05	2.491e-05	2.947e-05
K07646	0.000566	0.000422	0.000573	0.000688	0.000404
K07647	3.657e-05	2.805e-05	3.979e-05	1.961e-05	1.423e-05
K07648	5.082e-05	4.329e-05	6.411e-05	4.343e-05	3.448e-05
K07649	6.073e-05	4.680e-05	4.688e-05	4.428e-05	5.580e-05
K07650	3.090e-06	1.107e-05	4.789e-06	4.371e-06	1.213e-05
K07651	0.000100	9.073e-05	9.576e-05	0.000103	5.598e-05
K07652	0.000131	0.000139	0.000141	0.000151	0.000181
K07653	1.287e-05	1.522e-05	1.470e-05	1.104e-05	2.598e-05
K07654	2.324e-05	1.223e-05	1.971e-05	1.114e-05	1.210e-05
K07655	3.356e-07	2.444e-07	3.937e-07	6.949e-08	3.248e-07
K07656	1.205e-06	1.286e-06	2.250e-06	1.336e-06	2.182e-06
K07657	0.000787	0.000910	0.000821	0.000931	0.00155
K07658	0.000466	0.000604	0.000478	0.000550	0.000791
K07659	0.000195	0.000225	0.000171	0.000249	0.000200
K07660	9.766e-05	8.918e-05	7.445e-05	0.000100	7.397e-05
K07661	4.009e-05	3.725e-05	3.316e-05	1.692e-05	2.742e-05
K07662	5.877e-05	0.000112	7.569e-05	0.000104	0.000139
K07663	5.262e-05	8.499e-05	4.486e-05	5.987e-05	0.000136
K07664	5.798e-05	8.491e-05	4.440e-05	6.577e-05	0.000142
K07665	0.000595	0.000473	0.000449	0.000444	0.000411
K07666	2.338e-05	2.236e-05	2.296e-05	2.568e-05	1.828e-05
K07667	0.000346	0.000598	0.000401	0.000411	0.00117
K07668	0.000432	0.000725	0.000460	0.000537	0.00108
K07669	7.079e-05	7.120e-05	6.081e-05	7.449e-05	0.000198
K07670	6.197e-05	7.959e-05	5.530e-05	7.485e-05	7.262e-05
K07671	7.668e-06	5.555e-06	3.546e-06	5.076e-06	7.616e-06
K07672	1.337e-05	6.278e-06	1.062e-05	2.995e-06	3.552e-06
K07673	2.248e-06	2.163e-06	1.380e-06	1.514e-06	6.445e-07
K07674	2.600e-06	1.450e-06	1.406e-06	3.503e-06	8.594e-07
K07675	3.066e-06	5.494e-06	9.967e-06	6.253e-06	5.136e-06
K07676	4.134e-08	1.049e-07	6.312e-07	7.061e-08	5.132e-08
K07677	9.079e-05	5.335e-05	8.458e-05	5.245e-05	3.772e-05
K07678	0.000133	8.314e-05	0.000110	7.165e-05	4.699e-05
K07679	5.241e-05	3.898e-05	5.319e-05	3.865e-05	3.353e-05
K07680	1.113e-06	4.044e-07	6.242e-07	5.790e-07	8.126e-07
K07681	1.291e-08	1.070e-07	1.174e-07	1.531e-07	1.823e-08
K07682	6.487e-08	9.555e-10	3.957e-10	5.604e-09	0
K07683	5.177e-07	8.644e-07	8.125e-07	3.026e-06	5.245e-07
K07684	0.000102	8.537e-05	8.514e-05	9.843e-05	3.811e-05
K07685	2.984e-05	3.050e-05	2.137e-05	7.920e-05	4.828e-05
K07686	1.774e-05	6.678e-06	2.987e-05	6.921e-06	5.684e-06
K07687	3.009e-06	1.294e-06	3.167e-06	1.776e-06	4.444e-07
K07688	3.104e-05	1.978e-05	3.582e-05	3.390e-05	9.709e-06
K07689	2.032e-05	2.230e-05	2.147e-05	2.029e-05	2.630e-05
K07690	7.122e-06	1.190e-05	1.494e-05	1.157e-05	4.060e-06
K07691	1.189e-06	2.001e-06	3.006e-06	6.313e-06	1.360e-06
K07692	2.009e-05	2.673e-05	2.645e-05	1.843e-05	1.758e-05
K07693	5.952e-05	7.599e-05	7.676e-05	7.087e-05	0.000145
K07694	4.635e-06	8.914e-06	9.539e-06	7.800e-06	3.263e-06
K07695	1.261e-06	7.813e-07	8.416e-07	3.207e-07	3.393e-07
K07696	5.321e-06	9.357e-06	8.894e-06	1.891e-05	7.032e-06
K07697	4.498e-06	6.174e-06	4.346e-06	3.264e-06	1.230e-05
K07698	3.007e-06	4.671e-06	2.797e-06	3.787e-06	1.006e-06
K07699	0.000178	0.000453	0.000295	0.000204	0.000680
K07700	1.660e-06	6.088e-06	4.681e-06	2.400e-06	3.144e-06
K07701	3.946e-06	3.527e-06	3.476e-06	2.594e-06	1.940e-06
K07702	2.520e-06	2.005e-06	4.786e-06	2.877e-06	1.307e-06
K07703	2.482e-06	1.911e-06	1.279e-06	9.062e-07	3.947e-07
K07704	4.580e-05	3.203e-05	4.185e-05	2.417e-05	2.013e-05
K07705	7.727e-05	7.498e-05	6.023e-05	5.881e-05	6.881e-05
K07706	3.344e-06	3.214e-05	6.731e-06	1.503e-05	2.605e-05
K07707	1.102e-05	3.200e-05	8.730e-06	1.993e-05	1.857e-05
K07708	6.485e-05	3.204e-05	3.829e-05	2.612e-05	2.017e-05
K07709	1.851e-05	1.287e-05	1.448e-05	1.162e-05	1.341e-05
K07710	1.909e-05	1.718e-05	1.534e-05	1.856e-05	3.066e-05
K07711	3.262e-05	1.805e-05	2.426e-05	2.446e-05	1.286e-05
